idx,full address,lat,long
714649,"324 BT BATOK ST 33 , Singapore",1.3622112,103.7479694
714650,"318 BT BATOK ST 32 , Singapore",1.3609702,103.7471547
714651,"266 BT BATOK EAST AVE 4 , Singapore",1.3493256,103.7601931
714653,"183 BT BATOK WEST AVE 8 , Singapore",1.3463279,103.743333
714655,"305 BT BATOK ST 31 , Singapore",1.3578147,103.7479694
714656,"168 BT BATOK WEST AVE 8 , Singapore",1.3471632,103.7413645
714659,"291C BT BATOK ST 24 , Singapore",1.3429022,103.7551205
714663,"171 BT BATOK WEST AVE 8 , Singapore",1.3461435,103.7403687
714667,"291E BT BATOK ST 24 , Singapore",1.3434357,103.7546905
714668,"127 BT BATOK WEST AVE 6 , Singapore",1.3518875,103.7460717
714671,"108 BT BATOK WEST AVE 6 , Singapore",1.347426,103.7466144
714672,"170 BT BATOK WEST AVE 8 , Singapore",1.3465113,103.7400971
714678,"391 BT BATOK WEST AVE 5 , Singapore",1.3658973,103.7527548
714679,"211 BT BATOK ST 21 , Singapore",1.3463788,103.750416
714681,"419 BT BATOK WEST AVE 2 , Singapore",1.3620741,103.7463401
714682,"236 BT BATOK EAST AVE 5 , Singapore",1.3496457,103.7554858
714684,"289D BT BATOK ST 25 , Singapore",1.3434832,103.7592567
714687,"189 BT BATOK WEST AVE 6 , Singapore",1.3458157,103.7464331
714688,"203 BT BATOK ST 21 , Singapore",1.347704,103.7492395
714691,"362 BT BATOK ST 31 , Singapore",1.3606603,103.7500513
714692,"125 BT BATOK CTRL , Singapore",1.3515262,103.7468867
714693,"223 BT BATOK EAST AVE 3 , Singapore",1.3481947,103.7530415
714694,"221 BT BATOK EAST AVE 3 , Singapore",1.3474582,103.7537655
714695,"288A BT BATOK ST 25 , Singapore",1.3452213,103.7606448
714697,"32 JLN BT HO SWEE , Singapore",1.2875293,103.8284641
714698,"133 JLN BT MERAH , Singapore",1.2796441,103.8272937
714699,"20 TELOK BLANGAH CRES , Singapore",1.2770373,103.8218525
714701,"13 TELOK BLANGAH CRES , Singapore",1.2782145,103.820494
714704,"14 TAMAN HO SWEE , Singapore",1.2879469,103.8322682
714705,"105 BT PURMEI RD , Singapore",1.2725678,103.8248421
714709,"109 BT PURMEI RD , Singapore",1.2739482,103.8252941
714710,"119 BT MERAH VIEW , Singapore",1.2835678,103.8208789
714714,"4 EVERTON PK , Singapore",1.2769422,103.8400225
714715,"6 EVERTON PK , Singapore",1.2767361,103.838621
714716,"1 EVERTON PK , Singapore",1.2774492,103.8400579
714718,"2 EVERTON PK , Singapore",1.2775262,103.8393332
714719,"58 HAVELOCK RD , Singapore",1.2901176,103.8281064
714720,"48 MOH GUAN TER , Singapore",1.2840667,103.8310675
714724,"112 BT PURMEI RD , Singapore",1.2745295,103.8259281
714725,"5 DELTA AVE , Singapore",1.292287,103.827649
714729,"119D KIM TIAN RD , Singapore",1.282022,103.827962
714731,"8B BOON TIONG RD , Singapore",1.2870984,103.8303435
714734,"25A JLN MEMBINA , Singapore",1.2834733,103.8261697
714737,"19 JLN MEMBINA , Singapore",1.2856409,103.8262044
714738,"77A REDHILL RD , Singapore",1.288475,103.817419
714744,"109 SPOTTISWOODE PK RD , Singapore",1.2741055,103.8366159
714746,"149 PETIR RD , Singapore",1.3766856,103.7667985
714747,"221 PENDING RD , Singapore",1.3753269,103.7734979
714748,"113 PENDING RD , Singapore",1.3783555,103.7695145
714750,"205 PETIR RD , Singapore",1.373364,103.7738827
714751,"206 PETIR RD , Singapore",1.3737112,103.7740412
714753,"118 PENDING RD , Singapore",1.3768954,103.7685186
714754,"275 BANGKIT RD , Singapore",1.3768586,103.7747655
714756,"127 PENDING RD , Singapore",1.3765064,103.7692202
714757,"243 BT PANJANG RING RD , Singapore",1.3805988,103.7713478
714759,"253 BANGKIT RD , Singapore",1.3800833,103.774856
714760,"436 FAJAR RD , Singapore",1.3822549,103.7702161
714761,"450 BT PANJANG RING RD , Singapore",1.3845695,103.7724115
714763,"246 BANGKIT RD , Singapore",1.381395,103.7730679
714766,"467 SEGAR RD , Singapore",1.3870546,103.773679
714769,"255 BANGKIT RD , Singapore",1.379636,103.7730226
714773,"270 BANGKIT RD , Singapore",1.3770833,103.7739506
714774,"613 BT PANJANG RING RD , Singapore",1.3845578,103.7620004
714775,"220 PETIR RD , Singapore",1.3745062,103.7728416
714776,"249 BANGKIT RD , Singapore",1.3810411,103.7740412
714777,"139 PETIR RD , Singapore",1.3752759,103.7696955
714780,"655 SENJA RD , Singapore",1.387275,103.7643316
714781,"242 BT PANJANG RING RD , Singapore",1.3801009,103.7718683
714783,"537 BT PANJANG RING RD , Singapore",1.3838364,103.7631094
714787,"175 LOMPANG RD , Singapore",1.3799157,103.7659837
714788,"541 BT PANJANG RING RD , Singapore",1.3825885,103.763381
714790,"170 GANGSA RD , Singapore",1.3785952,103.7661648
714792,"415 SAUJANA RD , Singapore",1.383343,103.7690618
714794,"401 FAJAR RD , Singapore",1.3805595,103.7686997
714795,"121 PENDING RD , Singapore",1.3772913,103.7697408
714801,"501 JELAPANG RD , Singapore",1.3834286,103.7669796
714805,"540 JELAPANG RD , Singapore",1.3833751,103.76363
714810,"239 BT PANJANG RING RD , Singapore",1.3799029,103.7712572
714812,"180 LOMPANG RD , Singapore",1.3791163,103.7648068
714815,"18 TOH YI DR , Singapore",1.3400227,103.7731526
714816,"12 TOH YI DR , Singapore",1.3384138,103.7727743
714817,"13 TOH YI DR , Singapore",1.3387009,103.7725926
714818,"1 QUEEN'S RD , Singapore",1.3173411,103.8067765
714821,"640 ROWELL RD , Singapore",1.3074168,103.8550556
714823,"335A SMITH ST , Singapore",1.2823021,103.8428528
714839,"17 TECK WHYE LANE , Singapore",1.3792536,103.7539437
714842,"484A CHOA CHU KANG AVE 5 , Singapore",1.3767339,103.7367682
714848,"669 CHOA CHU KANG CRES , Singapore",1.4028997,103.748241
714851,"706 CHOA CHU KANG ST 53 , Singapore",1.390367,103.7467927
714852,"691A CHOA CHU KANG CRES , Singapore",1.4012113,103.7515223
714854,"210 CHOA CHU KANG CTRL , Singapore",1.3824402,103.7481504
714855,"703 CHOA CHU KANG ST 53 , Singapore",1.3913359,103.745982
714856,"465 CHOA CHU KANG AVE 4 , Singapore",1.377377,103.7364741
714859,"162 JLN TECK WHYE , Singapore",1.3808456,103.7574741
714860,"415 CHOA CHU KANG AVE 4 , Singapore",1.3827671,103.7424479
714864,"408 CHOA CHU KANG AVE 3 , Singapore",1.3804311,103.7407281
714866,"562 CHOA CHU KANG ST 52 , Singapore",1.396312,103.745978
714869,"427 CHOA CHU KANG AVE 4 , Singapore",1.3808769,103.7397325
714871,"771 CHOA CHU KANG ST 54 , Singapore",1.394514,103.7492593
714873,"119 TECK WHYE LANE , Singapore",1.3792739,103.7505039
714876,"144 TECK WHYE LANE , Singapore",1.3808011,103.7525859
714880,"690C CHOA CHU KANG CRES , Singapore",1.4026579,103.7518617
714881,"505 CHOA CHU KANG ST 51 , Singapore",1.389056,103.742199
714882,"510 CHOA CHU KANG ST 51 , Singapore",1.3880707,103.7414296
714890,"133 TECK WHYE LANE , Singapore",1.3808091,103.7512281
714891,"351 CHOA CHU KANG CTRL , Singapore",1.383515,103.7430589
714895,"704 WEST COAST RD , Singapore",1.30634,103.760552
714897,"702 WEST COAST RD , Singapore",1.3072883,103.7610952
714900,"341 CLEMENTI AVE 5 , Singapore",1.3190999,103.7690618
714904,"367 CLEMENTI AVE 2 , Singapore",1.3129376,103.7715967
714906,"426 CLEMENTI AVE 3 , Singapore",1.3115888,103.7641731
714908,"339 CLEMENTI AVE 5 , Singapore",1.3195385,103.7691523
714909,"450 CLEMENTI AVE 3 , Singapore",1.3135577,103.7654405
714910,"327 CLEMENTI AVE 5 , Singapore",1.3139175,103.7665269
714911,"435 CLEMENTI AVE 3 , Singapore",1.3145991,103.7624531
714915,"301 CLEMENTI AVE 4 , Singapore",1.3221245,103.7648974
714918,"316 CLEMENTI AVE 4 , Singapore",1.3184303,103.76449
714926,"604 CLEMENTI WEST ST 1 , Singapore",1.3054231,103.7675227
714928,"724 CLEMENTI WEST ST 2 , Singapore",1.303617,103.7633584
714931,"114 CLEMENTI ST 13 , Singapore",1.3237749,103.7707819
714932,"110 CLEMENTI ST 13 , Singapore",1.3228212,103.771144
714933,"102 CLEMENTI ST 14 , Singapore",1.3222318,103.7692434
714939,"66 CIRCUIT RD , Singapore",1.3266957,103.8877113
714946,"54 CASSIA CRES , Singapore",1.310106,103.8846305
714950,"329 UBI AVE 1 , Singapore",1.3270916,103.9048153
714956,"22 EUNOS CRES , Singapore",1.3248213,103.9019834
714957,"9 EUNOS CRES , Singapore",1.321766,103.9027575
714960,"58 DAKOTA CRES , Singapore",1.3073722,103.8895235
714961,"49 JLN TIGA , Singapore",1.3088593,103.885355
714965,"43 JLN TIGA , Singapore",1.3081302,103.8847179
714969,"130 GEYLANG EAST AVE 1 , Singapore",1.3169993,103.8878516
714970,"846 SIMS AVE , Singapore",1.3176238,103.901755
714975,"631 HOUGANG AVE 8 , Singapore",1.370734,103.8813686
714978,"248 HOUGANG AVE 3 , Singapore",1.3593154,103.8926044
714984,"116 HOUGANG AVE 1 , Singapore",1.3531233,103.8877847
714986,"321 HOUGANG AVE 5 , Singapore",1.3671186,103.8982227
714988,"356 HOUGANG AVE 7 , Singapore",1.3726089,103.8987664
714989,"322 HOUGANG AVE 5 , Singapore",1.3670512,103.8972259
714990,"662 HOUGANG AVE 4 , Singapore",1.3744676,103.8827304
714992,"401 HOUGANG AVE 10 , Singapore",1.3748239,103.8969905
714999,"304 HOUGANG AVE 5 , Singapore",1.3678595,103.8952379
715001,"410 HOUGANG AVE 10 , Singapore",1.373934,103.8945753
715003,"311 HOUGANG AVE 5 , Singapore",1.365683,103.8948305
715007,"355 HOUGANG AVE 7 , Singapore",1.3720476,103.8983059
715010,"627 HOUGANG AVE 8 , Singapore",1.3692612,103.8818192
715011,"910 HOUGANG ST 91 , Singapore",1.3789361,103.8827304
715012,"137 LOR AH SOO , Singapore",1.3493178,103.8868052
715014,"708 HOUGANG AVE 2 , Singapore",1.3667326,103.8891611
715016,"555 HOUGANG ST 51 , Singapore",1.379654,103.889735
715018,"543 HOUGANG AVE 8 , Singapore",1.3778321,103.8920106
715019,"439 HOUGANG AVE 8 , Singapore",1.3786803,103.8934239
715023,"920 HOUGANG ST 91 , Singapore",1.3768717,103.8840869
715024,"534 HOUGANG ST 52 , Singapore",1.3771868,103.8903456
715025,"405 HOUGANG AVE 10 , Singapore",1.3741064,103.8963876
715028,"457 HOUGANG AVE 10 , Singapore",1.377029,103.8961012
715029,"548 HOUGANG ST 51 , Singapore",1.3795519,103.891404
715032,"173 HOUGANG AVE 1 , Singapore",1.3502585,103.888708
715033,"544 HOUGANG AVE 8 , Singapore",1.3785289,103.891831
715035,"831 HOUGANG CTRL , Singapore",1.3714884,103.8900672
715037,"616 HOUGANG AVE 8 , Singapore",1.3690042,103.88349
715038,"958 HOUGANG ST 91 , Singapore",1.3765273,103.8798257
715040,"653 HOUGANG AVE 8 , Singapore",1.3728597,103.8812722
715042,"610 HOUGANG AVE 8 , Singapore",1.3703453,103.8851742
715044,"944 HOUGANG ST 92 , Singapore",1.3743287,103.880457
715046,"320 HOUGANG AVE 5 , Singapore",1.366379,103.898155
715047,"408 HOUGANG AVE 10 , Singapore",1.3733065,103.8953909
715048,"359 HOUGANG AVE 5 , Singapore",1.3692422,103.8952096
715053,"461 HOUGANG AVE 10 , Singapore",1.3727063,103.8946886
715054,"838 HOUGANG CTRL , Singapore",1.3703848,103.8908827
715056,"975 HOUGANG ST 91 , Singapore",1.3771911,103.8796471
715057,"559 HOUGANG ST 51 , Singapore",1.380042,103.889492
715058,"940 HOUGANG ST 92 , Singapore",1.3735236,103.8798257
715059,"564 HOUGANG ST 51 , Singapore",1.3800593,103.8887093
715064,"375 HOUGANG ST 31 , Singapore",1.3632154,103.8894329
715068,"261 JURONG EAST ST 24 , Singapore",1.3445315,103.7404587
715071,"225A JURONG EAST ST 21 , Singapore",1.3420638,103.736468
715073,"301 JURONG EAST ST 32 , Singapore",1.3441751,103.7355484
715077,"330 JURONG EAST AVE 1 , Singapore",1.3505981,103.7300514
715082,"263 JURONG EAST ST 24 , Singapore",1.3443435,103.7413186
715089,"221A JURONG EAST ST 21 , Singapore",1.3407925,103.7366325
715090,"249 JURONG EAST ST 24 , Singapore",1.3425344,103.7393453
715092,"324 JURONG EAST ST 31 , Singapore",1.3486216,103.7297796
715093,"320 JURONG EAST ST 31 , Singapore",1.348248,103.7310467
715094,"286D TOH GUAN RD , Singapore",1.339666,103.7447108
715096,"401 PANDAN GDNS , Singapore",1.3203767,103.7503229
715098,"234 JURONG EAST ST 21 , Singapore",1.3399217,103.7416106
715099,"305 JURONG EAST ST 32 , Singapore",1.3454573,103.7355035
715100,"213 JURONG EAST ST 21 , Singapore",1.3390353,103.7397325
715101,"278 TOH GUAN RD , Singapore",1.3408831,103.746408
715102,"230 JURONG EAST ST 21 , Singapore",1.3413645,103.7364031
715103,"267 TOH GUAN RD , Singapore",1.3410576,103.7447108
715105,"51 TEBAN GDNS RD , Singapore",1.3207445,103.7370171
715107,"287D JURONG EAST ST 21 , Singapore",1.3379188,103.7440777
715108,"288C JURONG EAST ST 21 , Singapore",1.3395449,103.7434662
715109,"287A JURONG EAST ST 21 , Singapore",1.3384261,103.7438056
715112,"287B JURONG EAST ST 21 , Singapore",1.338389,103.744268
715116,"187 BOON LAY AVE , Singapore",1.3452524,103.7105477
715124,"491 JURONG WEST AVE 1 , Singapore",1.351535,103.7195531
715125,"489 JURONG WEST AVE 1 , Singapore",1.3492955,103.7272455
715126,"929 JURONG WEST ST 92 , Singapore",1.3413006,103.6893265
715128,"502 JURONG WEST AVE 1 , Singapore",1.3504465,103.7181955
715131,"528 JURONG WEST ST 52 , Singapore",1.3483286,103.7170188
715132,"485 JURONG WEST AVE 1 , Singapore",1.3483436,103.7271548
715133,"525 JURONG WEST ST 52 , Singapore",1.3474157,103.7161538
715135,"536 JURONG WEST ST 52 , Singapore",1.3498698,103.7165666
715136,"530 JURONG WEST ST 52 , Singapore",1.3485572,103.7154804
715138,"534 JURONG WEST ST 52 , Singapore",1.3489875,103.7171094
715139,"451 JURONG WEST ST 42 , Singapore",1.351899,103.7187384
715140,"903 JURONG WEST ST 91 , Singapore",1.3398587,103.6865312
715146,"276D JURONG WEST ST 25 , Singapore",1.3536146,103.7044599
715147,"976 JURONG WEST ST 93 , Singapore",1.3398693,103.693595
715149,"864 JURONG WEST ST 81 , Singapore",1.3497757,103.694668
715150,"674B JURONG WEST ST 65 , Singapore",1.3451176,103.7020869
715158,"488 JURONG WEST AVE 1 , Singapore",1.3491729,103.7262726
715160,"620 JURONG WEST ST 65 , Singapore",1.3413535,103.6993247
715162,"979 JURONG WEST ST 93 , Singapore",1.3395869,103.6943934
715164,"680C JURONG WEST CTRL 1 , Singapore",1.3451702,103.7057064
715170,"651B JURONG WEST ST 61 , Singapore",1.3371168,103.6984202
715171,"337A TAH CHING RD , Singapore",1.337826,103.7229364
715173,"685C JURONG WEST CTRL 1 , Singapore",1.3426079,103.7041658
715175,"263 BOON LAY DR , Singapore",1.3452923,103.7067696
715176,"660A JURONG WEST ST 64 , Singapore",1.3357085,103.7045051
715178,"353 KANG CHING RD , Singapore",1.3397115,103.720799
715181,"659B JURONG WEST ST 65 , Singapore",1.3369144,103.7018134
715186,"452 JURONG WEST ST 42 , Singapore",1.3516162,103.7186482
715188,"350 CORPORATION DR , Singapore",1.3389321,103.7206237
715189,"416 JURONG WEST ST 42 , Singapore",1.3525021,103.7258622
715191,"635 JURONG WEST ST 65 , Singapore",1.3427327,103.698352
715192,"268A BOON LAY DR , Singapore",1.348089,103.7076979
715193,"650A JURONG WEST ST 61 , Singapore",1.3379682,103.6966555
715196,"844 JURONG WEST ST 81 , Singapore",1.3453923,103.6924956
715202,"642 JURONG WEST ST 61 , Singapore",1.3404572,103.6959316
715204,"664B JURONG WEST ST 64 , Singapore",1.3385815,103.7037133
715207,"652B JURONG WEST ST 61 , Singapore",1.336644,103.6978319
715210,"654A JURONG WEST ST 61 , Singapore",1.3361282,103.6983747
715211,"325 TAH CHING RD , Singapore",1.3360609,103.7230793
715212,"619 JURONG WEST ST 65 , Singapore",1.3413873,103.6998224
715213,"610 JURONG WEST ST 65 , Singapore",1.3380703,103.7009563
715216,"349 CORPORATION DR , Singapore",1.339429,103.718934
715218,"684C JURONG WEST ST 64 , Singapore",1.3436301,103.7045204
715220,"685B JURONG WEST ST 64 , Singapore",1.3429014,103.7040753
715221,"629 JURONG WEST ST 65 , Singapore",1.3425605,103.6996414
715225,"154 YUNG HO RD , Singapore",1.3275113,103.7218348
715226,"861 JURONG WEST ST 81 , Singapore",1.3496349,103.6968622
715227,"701 JURONG WEST ST 71 , Singapore",1.342512,103.6952982
715231,"669C JURONG WEST ST 64 , Singapore",1.3433487,103.702718
715233,"687 JURONG WEST CTRL 1 , Singapore",1.3416104,103.7056588
715234,"683B JURONG WEST CTRL 1 , Singapore",1.34297,103.7048897
715241,"97 WHAMPOA DR , Singapore",1.3213215,103.8549138
715245,"93 GEYLANG BAHRU , Singapore",1.3221502,103.8714766
715247,"3 BEACH RD , Singapore",1.304291,103.8655138
715250,"102 TOWNER RD , Singapore",1.3206918,103.8620709
715256,"100 WHAMPOA DR , Singapore",1.3208134,103.8541891
715259,"101 JLN RAJAH , Singapore",1.3288769,103.850839
715265,"55 GEYLANG BAHRU , Singapore",1.3241661,103.8687625
715266,"39 UPP BOON KENG RD , Singapore",1.318769,103.874187
715267,"115 WHAMPOA RD , Singapore",1.3265575,103.857473
715269,"54 KENT RD , Singapore",1.3171589,103.8526467
715270,"10 JLN BATU , Singapore",1.3020705,103.882909
715274,"61 MARINE DR , Singapore",1.3030421,103.9087341
715275,"76 MARINE DR , Singapore",1.3028635,103.9077153
715279,"62 MARINE DR , Singapore",1.3026095,103.909057
715281,"127 PASIR RIS ST 11 , Singapore",1.3654634,103.9552336
715288,"102 PASIR RIS ST 12 , Singapore",1.367442,103.9580667
715289,"633 PASIR RIS DR 3 , Singapore",1.3780319,103.9406135
715290,"440 PASIR RIS DR 4 , Singapore",1.3695853,103.9578174
715293,"146 PASIR RIS ST 11 , Singapore",1.3632918,103.9602878
715294,"121 PASIR RIS ST 11 , Singapore",1.366859,103.9545084
715298,"747 PASIR RIS ST 71 , Singapore",1.3792261,103.9346789
715299,"453 PASIR RIS DR 6 , Singapore",1.371844,103.957288
715300,"635 PASIR RIS DR 1 , Singapore",1.3774712,103.9402988
715301,"704 PASIR RIS DR 10 , Singapore",1.3807488,103.9372536
715304,"514 PASIR RIS ST 52 , Singapore",1.3746349,103.9429936
715305,"722 PASIR RIS ST 72 , Singapore",1.3808839,103.9368027
715306,"467 PASIR RIS DR 6 , Singapore",1.3735463,103.9567295
715309,"637 PASIR RIS DR 1 , Singapore",1.3767387,103.9402988
715310,"183 PASIR RIS ST 11 , Singapore",1.3649748,103.9604691
715311,"124 PASIR RIS ST 11 , Singapore",1.3658752,103.9542235
715312,"458 PASIR RIS DR 4 , Singapore",1.3713668,103.959764
715313,"191 PASIR RIS ST 12 , Singapore",1.3659371,103.9587013
715320,"725 PASIR RIS ST 72 , Singapore",1.3812525,103.9357439
715321,"405 PASIR RIS DR 6 , Singapore",1.3738094,103.9555963
715322,"517 PASIR RIS ST 52 , Singapore",1.3747766,103.9438341
715326,"576 PASIR RIS ST 53 , Singapore",1.3731476,103.9468255
715328,"271 PASIR RIS ST 21 , Singapore",1.3658512,103.9639369
715330,"237 PASIR RIS ST 21 , Singapore",1.374242,103.9628943
715331,"504 PASIR RIS ST 52 , Singapore",1.3761262,103.9447406
715333,"235 PASIR RIS ST 21 , Singapore",1.3733306,103.9622144
715334,"129 PASIR RIS ST 11 , Singapore",1.3664858,103.9556869
715336,"781 PASIR RIS ST 71 , Singapore",1.3738038,103.9387589
715337,"510 PASIR RIS ST 52 , Singapore",1.3757795,103.9445366
715338,"460 PASIR RIS DR 4 , Singapore",1.371189,103.9591132
715339,"712 PASIR RIS ST 72 , Singapore",1.3820974,103.9383953
715342,"422 PASIR RIS DR 6 , Singapore",1.3704477,103.9544177
715343,"408 PASIR RIS DR 6 , Singapore",1.3732354,103.9536018
715344,"607 ELIAS RD , Singapore",1.376433,103.942429
715346,"176D EDGEFIELD PLAINS , Singapore",1.397738,103.909498
715349,"202B PUNGGOL FIELD , Singapore",1.399083,103.904194
715352,"112 EDGEFIELD PLAINS , Singapore",1.3962889,103.907121
715358,"301C PUNGGOL CTRL , Singapore",1.4044936,103.9056437
715361,"201D PUNGGOL FIELD , Singapore",1.3995476,103.9032068
715362,"205A PUNGGOL FIELD , Singapore",1.3986659,103.9021628
715363,"103C EDGEFIELD PLAINS , Singapore",1.3974138,103.9045661
715365,"105B EDGEFIELD PLAINS , Singapore",1.397269,103.906206
715366,"130 EDGEDALE PLAINS , Singapore",1.393372,103.909791
715369,"118 EDGEFIELD PLAINS , Singapore",1.3965019,103.9062984
715370,"128B PUNGGOL FIELD WALK , Singapore",1.3931866,103.912813
715373,"106A PUNGGOL FIELD , Singapore",1.3966937,103.9085083
715378,"104B EDGEFIELD PLAINS , Singapore",1.396493,103.905416
715379,"204C PUNGGOL FIELD , Singapore",1.398027,103.903097
715390,"114 EDGEFIELD PLAINS , Singapore",1.3961984,103.9074254
715391,"183 EDGEFIELD PLAINS , Singapore",1.3987192,103.9097935
715392,"186 PUNGGOL CTRL , Singapore",1.3985436,103.9110746
715394,"96 C'WEALTH CRES , Singapore",1.3024191,103.7983862
715395,"86 C'WEALTH CL , Singapore",1.304357,103.799224
715400,"41 HOLLAND DR , Singapore",1.3076078,103.7934462
715404,"6 HOLLAND CL , Singapore",1.3071143,103.7954772
715405,"21 GHIM MOH RD , Singapore",1.3106477,103.7884371
715416,"56 STRATHMORE AVE , Singapore",1.2933362,103.8098981
715423,"55 STRATHMORE AVE , Singapore",1.2933024,103.8094
715424,"3A HOLLAND CL , Singapore",1.3087711,103.7968581
715425,"129 CLARENCE LANE , Singapore",1.2932198,103.8144035
715430,"13 GHIM MOH RD , Singapore",1.3097655,103.7891615
715431,"132 CLARENCE LANE , Singapore",1.2921929,103.8149469
715435,"302 CANBERRA RD , Singapore",1.4449854,103.8228714
715440,"492 ADMIRALTY LINK , Singapore",1.4564927,103.8170525
715443,"510A WELLINGTON CIRCLE , Singapore",1.4536029,103.8203228
715448,"508C WELLINGTON CIRCLE , Singapore",1.452924,103.821189
715454,"354C ADMIRALTY DR , Singapore",1.4506118,103.8182299
715458,"325 SEMBAWANG CRES , Singapore",1.4444619,103.8185242
715461,"407 SEMBAWANG DR , Singapore",1.4533913,103.8169393
715464,"466B SEMBAWANG DR , Singapore",1.4551225,103.8130677
715471,"337 SEMBAWANG CRES , Singapore",1.4462234,103.8156035
715475,"356B ADMIRALTY DR , Singapore",1.449222,103.8174148
715476,"354D ADMIRALTY DR , Singapore",1.4509385,103.8188185
715483,"295C COMPASSVALE CRES , Singapore",1.3972562,103.9000973
715484,"305C ANCHORVALE LINK , Singapore",1.389079,103.888002
715488,"185C RIVERVALE CRES , Singapore",1.3931823,103.9063596
715491,"249 COMPASSVALE RD , Singapore",1.391772,103.8991659
715492,"203B COMPASSVALE RD , Singapore",1.386902,103.894636
715495,"308C ANCHORVALE RD , Singapore",1.3896444,103.8863974
715499,"186C RIVERVALE DR , Singapore",1.392778,103.905158
715504,"144 RIVERVALE DR , Singapore",1.389168,103.90595
715508,"260D SENGKANG EAST WAY , Singapore",1.3942561,103.8959995
715511,"324A SENGKANG EAST WAY , Singapore",1.393476,103.892043
715513,"106 RIVERVALE WALK , Singapore",1.382547,103.9003079
715517,"151 RIVERVALE CRES , Singapore",1.392068,103.905923
715528,"436B FERNVALE RD , Singapore",1.3928182,103.8765665
715529,"441B FERNVALE RD , Singapore",1.3911033,103.8748224
715530,"270A SENGKANG CTRL , Singapore",1.385768,103.894137
715534,"441D FERNVALE RD , Singapore",1.3922388,103.8754529
715535,"269A COMPASSVALE LINK , Singapore",1.3839919,103.8956505
715536,"272B SENGKANG CTRL , Singapore",1.384806,103.893852
715537,"264F COMPASSVALE BOW , Singapore",1.381716,103.8952879
715540,"271C SENGKANG CTRL , Singapore",1.3850849,103.894541
715541,"277D COMPASSVALE LINK , Singapore",1.381849,103.893933
715548,"149 RIVERVALE CRES , Singapore",1.391559,103.905399
715554,"188D RIVERVALE DR , Singapore",1.3950117,103.9038348
715555,"296B COMPASSVALE CRES , Singapore",1.3977258,103.8991971
715556,"184B RIVERVALE CRES , Singapore",1.392321,103.907265
715559,"128 RIVERVALE ST , Singapore",1.390388,103.9029349
715562,"313B ANCHORVALE RD , Singapore",1.3913689,103.8880027
715563,"244 COMPASSVALE RD , Singapore",1.3935991,103.8989798
715568,"403B FERNVALE LANE , Singapore",1.388881,103.872916
715570,"318C ANCHORVALE LINK , Singapore",1.393372,103.88914
715572,"245 COMPASSVALE RD , Singapore",1.392981,103.8993069
715577,"407B FERNVALE RD , Singapore",1.3889896,103.8752331
715578,"257A COMPASSVALE RD , Singapore",1.392383,103.897668
715580,"260B SENGKANG EAST WAY , Singapore",1.3935475,103.8952717
715584,"291C COMPASSVALE ST , Singapore",1.396363,103.898608
715585,"297A COMPASSVALE ST , Singapore",1.395093,103.9004881
715591,"205A COMPASSVALE LANE , Singapore",1.3858607,103.8972032
715596,"145 SERANGOON NTH AVE 1 , Singapore",1.3679231,103.8723981
715601,"528 SERANGOON NTH AVE 4 , Singapore",1.3713674,103.8722169
715603,"533 SERANGOON NTH AVE 4 , Singapore",1.3745773,103.8744855
715606,"218 SERANGOON AVE 4 , Singapore",1.3579657,103.8721298
715608,"310 SERANGOON AVE 2 , Singapore",1.3537012,103.8656527
715610,"205 SERANGOON CTRL , Singapore",1.3529041,103.8736675
715612,"243 SERANGOON AVE 2 , Singapore",1.3529374,103.8687748
715613,"401 SERANGOON AVE 1 , Singapore",1.3463945,103.8733048
715615,"137 SERANGOON NTH AVE 2 , Singapore",1.3678333,103.8751195
715616,"549 SERANGOON NTH AVE 3 , Singapore",1.3726962,103.8710439
715619,"411 SERANGOON CTRL , Singapore",1.3488077,103.8740246
715621,"526 SERANGOON NTH AVE 4 , Singapore",1.3717449,103.8727538
715623,"321 SERANGOON AVE 2 , Singapore",1.351129,103.867686
715624,"828 TAMPINES ST 81 , Singapore",1.3487434,103.9351094
715625,"219 TAMPINES ST 24 , Singapore",1.3547898,103.9526046
715626,"825 TAMPINES ST 81 , Singapore",1.3494891,103.9327527
715629,"802 TAMPINES AVE 4 , Singapore",1.3460914,103.93801
715630,"879 TAMPINES AVE 8 , Singapore",1.3520624,103.9308493
715632,"113 TAMPINES ST 11 , Singapore",1.3465551,103.9463496
715633,"293 TAMPINES ST 22 , Singapore",1.3504572,103.9549617
715635,"433 TAMPINES ST 43 , Singapore",1.3590631,103.9510862
715640,"206 TAMPINES ST 21 , Singapore",1.3508386,103.9523327
715641,"104 TAMPINES ST 11 , Singapore",1.3472491,103.9465762
715647,"875 TAMPINES ST 84 , Singapore",1.3527154,103.9318463
715648,"814 TAMPINES ST 81 , Singapore",1.3472705,103.9366504
715652,"133 SIMEI ST 1 , Singapore",1.3472315,103.9558682
715653,"459 TAMPINES ST 42 , Singapore",1.3583684,103.9540551
715654,"348 TAMPINES ST 33 , Singapore",1.3526769,103.9633929
715656,"354 TAMPINES ST 33 , Singapore",1.3548969,103.9624183
715657,"342 TAMPINES ST 33 , Singapore",1.3510756,103.9618517
715659,"370 TAMPINES ST 34 , Singapore",1.3579698,103.9595852
715660,"395 TAMPINES AVE 7 , Singapore",1.3556675,103.9558456
