,order_id,product_name,discount,sales,quantity,category
4663,ES-2013-1217902,"Belkin Memory Card, Bluetooth",0.0,459.0,4,Technology
4664,ES-2013-1217902,"HP Fax and Copier, Laser",0.0,692.0,4,Technology
4665,ES-2013-4032927,"Cameo Manila Envelope, Security-Tint",0.0,147.0,5,Office Supplies
4666,ES-2013-3422294,"Advantus Door Stop, Duo Pack",0.6,36.0,2,Furniture
4667,ES-2013-3422294,"Binney & Smith Highlighters, Water Color",0.5,20.0,2,Office Supplies
4668,ES-2013-3422294,"Stockwell Push Pins, Bulk Pack",0.5,14.0,2,Office Supplies
4669,ES-2013-4771203,"Logitech Mouse, Ergonomic",0.0,163.0,6,Technology
4670,ES-2013-1535265,"Smead Lockers, Single Width",0.1,179.0,1,Office Supplies
4671,ES-2013-3918046,"Kraft Clasp Envelope, Set of 50",0.0,45.0,5,Office Supplies
4672,ES-2013-3918046,"Rogers File Cart, Single Width",0.1,1147.0,9,Office Supplies
4673,ES-2013-3918046,"Rogers Trays, Industrial",0.1,280.0,5,Office Supplies
4674,ES-2013-3918046,"Fiskars Ruler, Easy Grip",0.0,32.0,2,Office Supplies
4675,ES-2013-2309313,"Kraft Peel and Seal, with clear poly window",0.0,72.0,3,Office Supplies
4676,ES-2013-4334154,"Bush Floating Shelf Set, Metal",0.0,341.0,2,Furniture
4677,ES-2013-4398455,"Hamilton Beach Refrigerator, Black",0.0,1998.0,4,Office Supplies
4678,ES-2013-4398455,"BIC Canvas, Fluorescent",0.0,110.0,2,Office Supplies
4679,IT-2013-5465664,"Novimex Steel Folding Chair, Red",0.1,148.0,2,Furniture
4680,ES-2013-4025623,"SAFCO Bag Chairs, Black",0.1,42.0,1,Furniture
4681,ES-2013-3903431,"Fiskars Box Cutter, Serrated",0.0,226.0,7,Office Supplies
4682,ES-2013-4025623,"Nokia Office Telephone, Cordless",0.0,136.0,2,Technology
4683,IT-2013-3214372,"Safco Classic Bookcase, Pine",0.5,220.0,1,Furniture
4684,IT-2013-3214372,"Deflect-O Stacking Tray, Black",0.2,41.0,2,Furniture
4685,IT-2013-3214372,"Novimex Round Labels, Adjustable",0.5,19.0,9,Office Supplies
4686,ES-2013-1820946,"Logitech Keyboard, Ergonomic",0.0,632.0,9,Technology
4687,IT-2013-4559122,"Harbour Creations Executive Leather Armchair, Adjustable",0.0,2381.0,5,Furniture
4688,IT-2013-4559122,"GlobeWeis Mailers, Recycled",0.0,261.0,7,Office Supplies
4689,IT-2013-4559122,"Smead File Cart, Blue",0.0,382.0,3,Office Supplies
4690,IT-2013-4659236,"Acco Hole Reinforcements, Durable",0.5,20.0,5,Office Supplies
4691,IT-2013-4559122,"Panasonic Receipt Printer, Durable",0.0,605.0,5,Technology
4692,IT-2013-4559122,"Apple Headset, Cordless",0.0,304.0,4,Technology
4693,ES-2013-3229614,"Deflect-O Clock, Durable",0.0,426.0,9,Furniture
4694,ES-2013-3229614,"Stanley Highlighters, Blue",0.0,44.0,3,Office Supplies
4695,ES-2013-3229614,"Ames Clasp Envelope, Security-Tint",0.0,29.0,3,Office Supplies
4696,ES-2013-3229614,"Apple Speaker Phone, Cordless",0.15,107.0,1,Technology
4697,ES-2013-1212086,"Harbour Creations Steel Folding Chair, Set of Two",0.1,180.0,2,Furniture
4698,ES-2013-1212086,"Sanford Markers, Water Color",0.1,71.0,3,Office Supplies
4699,ES-2013-2569541,"Cameo Interoffice Envelope, with clear poly window",0.0,255.0,5,Office Supplies
4700,ES-2013-2569541,"Stiletto Trimmer, Easy Grip",0.0,44.0,1,Office Supplies
4701,ES-2013-1950281,"Ibico Binding Machine, Recycled",0.0,52.0,1,Office Supplies
4702,IT-2013-4307043,"Rubbermaid Door Stop, Durable",0.4,73.0,3,Furniture
4703,ES-2013-2212734,"Ikea Library with Doors, Traditional",0.1,654.0,2,Furniture
4704,ES-2013-2212734,"Cuisinart Coffee Grinder, Black",0.1,137.0,4,Office Supplies
4705,ES-2013-2212734,"Ibico Binder Covers, Recycled",0.0,70.0,5,Office Supplies
4706,ES-2013-2212734,"Wilson Jones Binder, Clear",0.0,75.0,6,Office Supplies
4707,IT-2013-1941593,"Smead File Folder Labels, Laser Printer Compatible",0.5,18.0,4,Office Supplies
4708,IT-2013-1941593,"Kleencut Box Cutter, Steel",0.5,136.0,8,Office Supplies
4709,ES-2013-1346757,"Samsung Headset, with Caller ID",0.0,73.0,1,Technology
4710,ES-2013-4435948,"Eldon Trays, Blue",0.0,96.0,2,Office Supplies
4711,ES-2013-4435948,"Rogers Box, Wire Frame",0.0,46.0,2,Office Supplies
4712,ES-2013-1398212,"Cardinal Hole Reinforcements, Durable",0.0,21.0,3,Office Supplies
4713,ES-2013-1398212,"Smead Lockers, Single Width",0.1,536.0,3,Office Supplies
4714,ES-2013-4435948,"Cisco Headset, Full Size",0.0,269.0,3,Technology
4715,ES-2013-1398212,"Memorex Memory Card, Ergonomic",0.0,500.0,5,Technology
4716,IT-2013-4100054,"Sauder Classic Bookcase, Metal",0.5,653.0,3,Furniture
4717,IT-2013-4100054,"Memorex Keyboard, Programmable",0.5,109.0,3,Technology
4718,ES-2013-1138719,"Stanley Highlighters, Fluorescent",0.0,64.0,4,Office Supplies
4719,ES-2013-1138719,"SanDisk Cards & Envelopes, 8.5 x 11",0.0,105.0,2,Office Supplies
4720,ES-2013-3334343,"Binney & Smith Pencil Sharpener, Fluorescent",0.0,80.0,3,Office Supplies
4721,ES-2013-5957121,"Office Star Steel Folding Chair, Black",0.2,714.0,10,Furniture
4722,ES-2013-5957121,"Memorex Router, Bluetooth",0.0,1231.0,5,Technology
4723,IT-2013-3050624,"Rogers Shelving, Wire Frame",0.0,428.0,7,Office Supplies
4724,IT-2013-2076787,"Avery Binder Covers, Economy",0.0,33.0,3,Office Supplies
4725,IT-2013-2076787,"Motorola Headset, VoIP",0.4,96.0,2,Technology
4726,ES-2013-2630841,"Binney & Smith Canvas, Easy-Erase",0.0,258.0,5,Office Supplies
4727,ES-2013-2384554,"Belkin Mouse, USB",0.0,82.0,2,Technology
4728,ES-2013-5246295,"Elite Box Cutter, Easy Grip",0.0,110.0,3,Office Supplies
4729,ES-2013-5110658,"Bush Corner Shelving, Mobile",0.1,228.0,2,Furniture
4730,ES-2013-5110658,"Acco 3-Hole Punch, Economy",0.0,60.0,2,Office Supplies
4731,ES-2013-5110658,"Avery Binder, Durable",0.0,43.0,3,Office Supplies
4732,ES-2013-5110658,"Cardinal Hole Reinforcements, Recycled",0.0,23.0,4,Office Supplies
4733,ES-2013-5110658,"Tenex Lockers, Industrial",0.1,1842.0,10,Office Supplies
4734,ES-2013-5110658,"Samsung Office Telephone, Cordless",0.0,340.0,5,Technology
4735,ES-2013-3159008,"Tenex Stacking Tray, Ergonomic",0.0,24.0,1,Furniture
4736,IT-2013-4413081,"Stiletto Trimmer, High Speed",0.5,192.0,9,Office Supplies
4737,ES-2013-3159008,"Stanley Pens, Fluorescent",0.0,34.0,3,Office Supplies
4738,ES-2013-3159008,"Wilson Jones Index Tab, Recycled",0.0,41.0,6,Office Supplies
4739,ES-2013-3159008,"Advantus Rubber Bands, 12 Pack",0.0,80.0,5,Office Supplies
4740,ES-2013-3159008,"Harbour Creations Round Labels, Alphabetical",0.0,13.0,2,Office Supplies
4741,ES-2013-3159008,"Novimex Round Labels, Laser Printer Compatible",0.0,56.0,9,Office Supplies
4742,ES-2013-2806399,"Cameo Business Envelopes, Recycled",0.0,63.0,4,Office Supplies
4743,ES-2013-3159008,"Memorex Keyboard, Bluetooth",0.0,214.0,3,Technology
4744,ES-2013-3159008,"Epson Inkjet, Wireless",0.15,1048.0,4,Technology
4745,ES-2013-3159008,"Okidata Inkjet, White",0.15,794.0,3,Technology
4746,ES-2013-3159008,"Apple Office Telephone, Cordless",0.15,116.0,2,Technology
4747,ES-2013-2183682,"Epson Card Printer, Wireless",0.0,510.0,3,Technology
4748,ES-2013-2229801,"Stanley Canvas, Water Color",0.0,158.0,3,Office Supplies
4749,ES-2013-1211534,"Dania Floating Shelf Set, Mobile",0.1,464.0,3,Furniture
4750,ES-2013-1211534,"Sauder Library with Doors, Traditional",0.1,2442.0,7,Furniture
4751,ES-2013-1211534,"Cardinal Index Tab, Durable",0.0,46.0,6,Office Supplies
4752,ES-2013-1211534,"Avery Color Coded Labels, 5000 Label Set",0.0,68.0,5,Office Supplies
4753,ES-2013-2058842,"Smead File Cart, Industrial",0.1,462.0,4,Office Supplies
4754,ES-2013-2612318,"Avery Binder, Clear",0.0,62.0,5,Office Supplies
4755,ES-2013-3709304,"Advantus Stacking Tray, Ergonomic",0.5,35.0,3,Furniture
4756,ES-2013-3709304,"Acme Box Cutter, Serrated",0.5,86.0,5,Office Supplies
4757,ES-2013-3709304,"Acme Scissors, Easy Grip",0.5,81.0,6,Office Supplies
4758,ES-2013-1598291,"Stockwell Clamps, 12 Pack",0.0,19.0,1,Office Supplies
4759,ES-2013-1598291,"SanDisk Note Cards, 8.5 x 11",0.0,89.0,3,Office Supplies
4760,ES-2013-3108011,"StarTech Phone, Red",0.0,215.0,3,Technology
4761,ES-2013-1598291,"Hewlett Fax and Copier, High-Speed",0.0,573.0,3,Technology
4762,ES-2013-5413372,"GlobeWeis Manila Envelope, with clear poly window",0.0,124.0,4,Office Supplies
4763,ES-2013-4677050,"Avery Index Tab, Economy",0.0,16.0,2,Office Supplies
4764,ES-2013-4677050,"Eldon Box, Industrial",0.0,11.0,1,Office Supplies
4765,IT-2013-4580060,"Rogers Box, Industrial",0.4,73.0,5,Office Supplies
4766,ES-2013-4677050,"Motorola Headset, with Caller ID",0.0,159.0,2,Technology
4767,ES-2013-4452331,"Smead Removable Labels, Adjustable",0.0,42.0,5,Office Supplies
4768,IT-2013-2508465,"Smead Shelving, Single Width",0.5,73.0,3,Office Supplies
4769,ES-2013-2527425,"Ikea Corner Shelving, Traditional",0.1,222.0,2,Furniture
4770,ES-2013-2527425,"Avery File Folder Labels, Laser Printer Compatible",0.0,18.0,2,Office Supplies
4771,ES-2013-2285661,"Novimex Bag Chairs, Red",0.0,138.0,3,Furniture
4772,IT-2013-3843253,"Hamilton Beach Coffee Grinder, White",0.6,49.0,3,Office Supplies
4773,IT-2013-3843253,"Boston Canvas, Fluorescent",0.5,110.0,4,Office Supplies
4774,IT-2013-3843253,"Sanford Pencil Sharpener, Easy-Erase",0.5,14.0,1,Office Supplies
4775,IT-2013-3843253,"Cardinal 3-Hole Punch, Recycled",0.5,73.0,5,Office Supplies
4776,IT-2013-3843253,"Stockwell Paper Clips, Metal",0.5,32.0,5,Office Supplies
4777,ES-2013-2285661,"Binney & Smith Sketch Pad, Water Color",0.0,149.0,3,Office Supplies
4778,ES-2013-2285661,"Avery Round Labels, Adjustable",0.0,35.0,7,Office Supplies
4779,IT-2013-3843253,"Motorola Smart Phone, with Caller ID",0.65,678.0,3,Technology
4780,IT-2013-4864710,"SAFCO Bag Chairs, Black",0.5,118.0,5,Furniture
4781,IT-2013-4864710,"Breville Blender, Black",0.5,45.0,1,Office Supplies
4782,IT-2013-4864710,"Sanford Markers, Water Color",0.5,26.0,2,Office Supplies
4783,IT-2013-4864710,"Stanley Canvas, Water Color",0.5,132.0,5,Office Supplies
4784,IT-2013-4864710,"Stanley Pens, Easy-Erase",0.5,15.0,3,Office Supplies
4785,IT-2013-4864710,"Acco 3-Hole Punch, Clear",0.5,30.0,2,Office Supplies
4786,IT-2013-4864710,"Wilson Jones Index Tab, Clear",0.5,12.0,4,Office Supplies
4787,IT-2013-4864710,"Accos Thumb Tacks, 12 Pack",0.5,52.0,8,Office Supplies
4788,ES-2013-1449332,"Enermax Computer Printout Paper, Multicolor",0.0,120.0,4,Office Supplies
4789,ES-2013-5079814,"Motorola Speaker Phone, with Caller ID",0.15,331.0,3,Technology
4790,IT-2013-4864710,"Nokia Speaker Phone, Cordless",0.5,252.0,4,Technology
4791,ES-2013-5746961,"Logitech Mouse, Programmable",0.0,123.0,4,Technology
4792,ES-2013-3907928,"BIC Highlighters, Easy-Erase",0.0,58.0,3,Office Supplies
4793,IT-2013-4864604,"Hon Chairmat, Red",0.5,28.0,1,Furniture
4794,IT-2013-4864604,"Tenex Stacking Tray, Black",0.6,40.0,4,Furniture
4795,IT-2013-4864604,"Apple Office Telephone, VoIP",0.5,163.0,5,Technology
4796,ES-2013-4465613,"Enermax Parchment Paper, Multicolor",0.0,67.0,4,Office Supplies
4797,IT-2013-1856233,"Acco 3-Hole Punch, Clear",0.5,44.0,3,Office Supplies
4798,ES-2013-4465613,"Nokia Headset, with Caller ID",0.0,366.0,5,Technology
4799,ES-2013-2715038,"Harbour Creations Steel Folding Chair, Red",0.2,313.0,4,Furniture
4800,ES-2013-5322278,"Dania Corner Shelving, Traditional",0.0,366.0,3,Furniture
4801,ES-2013-5322278,"Dania Stackable Bookrack, Traditional",0.0,968.0,8,Furniture
4802,ES-2013-2715038,"BIC Sketch Pad, Fluorescent",0.1,135.0,3,Office Supplies
4803,ES-2013-2715038,"Konica Receipt Printer, Red",0.1,215.0,2,Technology
4804,ES-2013-3980089,"Safco 3-Shelf Cabinet, Pine",0.1,306.0,2,Furniture
4805,ES-2013-3980089,"Wilson Jones Index Tab, Economy",0.0,32.0,5,Office Supplies
4806,IT-2013-4518589,"BIC Markers, Easy-Erase",0.5,107.0,8,Office Supplies
4807,IT-2013-4518589,"Accos Staples, Assorted Sizes",0.5,21.0,5,Office Supplies
4808,ES-2013-2562616,"Smead Color Coded Labels, 5000 Label Set",0.0,27.0,2,Office Supplies
4809,IT-2013-2640538,"Hoover Coffee Grinder, Red",0.5,69.0,2,Office Supplies
4810,ES-2013-4849942,"BIC Canvas, Blue",0.0,376.0,7,Office Supplies
4811,ES-2013-2219250,"Ames Mailers, with clear poly window",0.5,59.0,3,Office Supplies
4812,ES-2013-2219250,"GlobeWeis Clasp Envelope, with clear poly window",0.5,20.0,3,Office Supplies
4813,ES-2013-2219250,"Hewlett Copy Machine, High-Speed",0.5,264.0,2,Technology
4814,ES-2013-2219250,"Apple Signal Booster, Full Size",0.5,69.0,1,Technology
4815,ES-2013-2219250,"Cisco Headset, VoIP",0.5,89.0,2,Technology
4816,ES-2013-2219250,"Samsung Office Telephone, with Caller ID",0.5,196.0,6,Technology
4817,ES-2013-5078214,"Rogers Trays, Industrial",0.6,50.0,2,Office Supplies
4818,ES-2013-4937270,"BIC Sketch Pad, Water Color",0.0,207.0,4,Office Supplies
4819,IT-2013-2758255,"Jiffy Interoffice Envelope, Recycled",0.0,226.0,5,Office Supplies
4820,ES-2013-4396697,"Wilson Jones Hole Reinforcements, Clear",0.0,16.0,4,Office Supplies
4821,ES-2013-4396697,"Smead Shipping Labels, 5000 Label Set",0.0,72.0,6,Office Supplies
4822,ES-2013-5961293,"Avery Binder, Clear",0.0,62.0,5,Office Supplies
4823,ES-2013-5150619,"Avery Shipping Labels, Adjustable",0.0,20.0,2,Office Supplies
4824,ES-2013-5150619,"SanDisk Note Cards, Multicolor",0.0,170.0,5,Office Supplies
4825,ES-2013-5150619,"Logitech Router, Ergonomic",0.0,245.0,1,Technology
4826,IT-2013-2925328,"Binney & Smith Canvas, Fluorescent",0.5,237.0,9,Office Supplies
4827,IT-2013-2925328,"Boston Pens, Fluorescent",0.5,15.0,2,Office Supplies
4828,ES-2013-5310113,"Bush Floating Shelf Set, Metal",0.1,461.0,3,Furniture
4829,ES-2013-5310113,"Harbour Creations Chairmat, Adjustable",0.1,268.0,4,Furniture
4830,ES-2013-1112764,"Kraft Interoffice Envelope, with clear poly window",0.1,91.0,2,Office Supplies
4831,ES-2013-1112764,"Eldon Trays, Single Width",0.2,192.0,5,Office Supplies
4832,ES-2013-3382466,"Boston Sketch Pad, Water Color",0.0,207.0,4,Office Supplies
4833,ES-2013-3382466,"Elite Scissors, Steel",0.0,66.0,3,Office Supplies
4834,ES-2013-3382466,"Canon Fax and Copier, High-Speed",0.15,322.0,2,Technology
4835,IT-2013-3470979,"Rubbermaid Photo Frame, Ergonomic",0.4,91.0,3,Furniture
4836,IT-2013-3113956,"Hamilton Beach Toaster, White",0.5,139.0,5,Office Supplies
4837,IT-2013-3113956,"Binney & Smith Canvas, Fluorescent",0.5,53.0,2,Office Supplies
4838,IT-2013-3113956,"Acco 3-Hole Punch, Clear",0.5,74.0,5,Office Supplies
4839,IT-2013-3113956,"Acco Hole Reinforcements, Durable",0.5,29.0,7,Office Supplies
4840,IT-2013-3113956,"Fellowes Box, Industrial",0.5,50.0,5,Office Supplies
4841,ES-2013-2402314,"Apple Signal Booster, with Caller ID",0.0,410.0,3,Technology
4842,IT-2013-3113956,"Hewlett Wireless Fax, Color",0.5,191.0,1,Technology
4843,IT-2013-2911448,"Fellowes File Cart, Blue",0.5,137.0,2,Office Supplies
4844,ES-2013-4717909,"Ibico Binder Covers, Recycled",0.0,42.0,3,Office Supplies
4845,ES-2013-5612922,"BIC Markers, Fluorescent",0.0,55.0,2,Office Supplies
4846,ES-2013-3200273,"Hon File Folder Labels, Alphabetical",0.0,42.0,5,Office Supplies
4847,IT-2013-3888587,"StarTech Receipt Printer, Wireless",0.15,188.0,2,Technology
4848,ES-2013-3200273,"Enermax Numeric Keypad, Bluetooth",0.0,230.0,4,Technology
4849,ES-2013-3200273,"Apple Signal Booster, Full Size",0.4,662.0,8,Technology
4850,ES-2013-4632541,"Dania Library with Doors, Pine",0.0,1091.0,3,Furniture
4851,ES-2013-4632541,"Rubbermaid Light Bulb, Durable",0.0,48.0,3,Furniture
4852,ES-2013-4636934,"Stanley Sketch Pad, Blue",0.0,267.0,6,Office Supplies
4853,ES-2013-4636934,"Novimex Round Labels, Adjustable",0.0,13.0,3,Office Supplies
4854,ES-2013-4636934,"Tenex Shelving, Single Width",0.0,328.0,6,Office Supplies
4855,ES-2013-4632541,"Stanley Canvas, Water Color",0.0,158.0,3,Office Supplies
4856,ES-2013-4632541,"Wilson Jones 3-Hole Punch, Economy",0.0,140.0,5,Office Supplies
4857,ES-2013-3029399,"Eaton Memo Slips, 8.5 x 11",0.0,36.0,2,Office Supplies
4858,ES-2013-5698783,"Acco Binder Covers, Recycled",0.0,27.0,2,Office Supplies
4859,IT-2013-2410050,"Office Star Bag Chairs, Set of Two",0.1,467.0,9,Furniture
4860,IT-2013-1428871,"BIC Markers, Fluorescent",0.5,166.0,12,Office Supplies
4861,ES-2013-3109023,"Rogers Lockers, Wire Frame",0.1,190.0,1,Office Supplies
4862,ES-2013-5246151,"Acco Hole Reinforcements, Durable",0.0,24.0,3,Office Supplies
4863,ES-2013-5246151,"Fellowes Trays, Blue",0.1,155.0,3,Office Supplies
4864,IT-2013-2410050,"Enermax Note Cards, Multicolor",0.1,59.0,2,Office Supplies
4865,IT-2013-2410050,"Fellowes Folders, Wire Frame",0.1,46.0,2,Office Supplies
4866,IT-2013-1428871,"Epson Calculator, White",0.5,90.0,4,Technology
4867,ES-2013-5246151,"Belkin Router, USB",0.0,1554.0,6,Technology
4868,ES-2013-5246151,"Enermax Mouse, Programmable",0.0,84.0,2,Technology
4869,ES-2013-5246151,"Apple Speaker Phone, with Caller ID",0.15,314.0,3,Technology
4870,ES-2013-2824939,"Sanford Sketch Pad, Fluorescent",0.0,140.0,3,Office Supplies
4871,ES-2013-1299121,"Bush Stackable Bookrack, Pine",0.1,449.0,4,Furniture
4872,ES-2013-1299121,"Dania Floating Shelf Set, Traditional",0.1,762.0,5,Furniture
4873,ES-2013-1299121,"Rubbermaid Light Bulb, Duo Pack",0.0,38.0,2,Furniture
4874,ES-2013-1299121,"BIC Canvas, Easy-Erase",0.0,270.0,5,Office Supplies
4875,ES-2013-1299121,"Sanford Canvas, Water Color",0.0,107.0,2,Office Supplies
4876,ES-2013-1299121,"Sanford Markers, Water Color",0.0,53.0,2,Office Supplies
4877,ES-2013-1299121,"Jiffy Peel and Seal, Security-Tint",0.0,67.0,3,Office Supplies
4878,ES-2013-1299121,"Accos Paper Clips, Assorted Sizes",0.0,34.0,3,Office Supplies
4879,ES-2013-1299121,"Nokia Smart Phone, with Caller ID",0.15,1086.0,2,Technology
4880,ES-2013-3161182,"Harbour Creations Legal Exhibit Labels, Adjustable",0.0,53.0,6,Office Supplies
4881,IT-2013-3159247,"Hon Chairmat, Red",0.6,67.0,3,Furniture
4882,IT-2013-1005179,"Novimex Swivel Stool, Black",0.1,875.0,6,Furniture
4883,ES-2013-3947822,"Hon Rocking Chair, Adjustable",0.1,599.0,5,Furniture
4884,ES-2013-3947822,"Tenex Light Bulb, Durable",0.0,48.0,3,Furniture
4885,ES-2013-3947822,"GlobeWeis Peel and Seal, with clear poly window",0.0,175.0,7,Office Supplies
4886,ES-2013-3947822,"Novimex Color Coded Labels, Laser Printer Compatible",0.0,25.0,2,Office Supplies
4887,ES-2013-3947822,"Smead File Cart, Industrial",0.1,347.0,3,Office Supplies
4888,ES-2013-2339975,"HP Fax Machine, Digital",0.0,1498.0,5,Technology
4889,ES-2013-1912825,"Kraft Manila Envelope, Set of 50",0.5,40.0,3,Office Supplies
4890,ES-2013-3567936,"Eaton Cards & Envelopes, Recycled",0.0,90.0,2,Office Supplies
4891,ES-2013-2232047,"Stockwell Rubber Bands, Metal",0.0,49.0,3,Office Supplies
4892,ES-2013-1423228,"BIC Markers, Fluorescent",0.0,111.0,4,Office Supplies
4893,ES-2013-1423228,"BIC Pens, Easy-Erase",0.0,15.0,1,Office Supplies
4894,ES-2013-5379148,"BIC Highlighters, Easy-Erase",0.0,154.0,8,Office Supplies
4895,ES-2013-5379148,"Harbour Creations Color Coded Labels, Adjustable",0.0,76.0,7,Office Supplies
4896,ES-2013-4444438,"Rubbermaid Stacking Tray, Ergonomic",0.0,95.0,4,Furniture
4897,ES-2013-2734435,"Sauder Floating Shelf Set, Metal",0.1,524.0,3,Furniture
4898,ES-2013-5443807,"Bush 3-Shelf Cabinet, Mobile",0.0,438.0,3,Furniture
4899,IT-2013-5257163,"Office Star Executive Leather Armchair, Black",0.1,421.0,1,Furniture
4900,ES-2013-5645871,"Enermax Cards & Envelopes, Premium",0.5,24.0,1,Office Supplies
4901,ES-2013-1093488,"Enermax Keyboard, Ergonomic",0.0,488.0,6,Technology
4902,ES-2013-5645871,"Memorex Mouse, Ergonomic",0.5,78.0,6,Technology
4903,IT-2013-3505199,"Cisco Speaker Phone, with Caller ID",0.4,166.0,2,Technology
4904,ES-2013-2905051,"Bush 3-Shelf Cabinet, Traditional",0.0,573.0,4,Furniture
4905,ES-2013-2905051,"Acco 3-Hole Punch, Clear",0.0,59.0,2,Office Supplies
4906,ES-2013-2905051,"Avery Hole Reinforcements, Clear",0.0,12.0,3,Office Supplies
4907,ES-2013-2905051,"Xerox Note Cards, 8.5 x 11",0.0,122.0,4,Office Supplies
4908,ES-2013-2905051,"Tenex Folders, Single Width",0.1,63.0,3,Office Supplies
4909,ES-2013-2905051,"Belkin Memory Card, Ergonomic",0.0,450.0,4,Technology
4910,ES-2013-2341157,"Brother Fax and Copier, High-Speed",0.0,1707.0,9,Technology
4911,ES-2013-1149984,"Cisco Office Telephone, Full Size",0.0,164.0,2,Technology
4912,IT-2013-4186516,"Binney & Smith Highlighters, Fluorescent",0.5,27.0,3,Office Supplies
4913,IT-2013-4186516,"Stockwell Push Pins, 12 Pack",0.5,14.0,2,Office Supplies
4914,IT-2013-4186516,"Panasonic Inkjet, Durable",0.5,468.0,3,Technology
4915,ES-2013-5345443,"Sauder Floating Shelf Set, Mobile",0.0,394.0,2,Furniture
4916,ES-2013-5345443,"Sanford Sketch Pad, Water Color",0.0,292.0,6,Office Supplies
4917,ES-2013-4015722,"Ikea Corner Shelving, Traditional",0.0,369.0,3,Furniture
4918,ES-2013-3078948,"Sharp Fax and Copier, Color",0.15,289.0,2,Technology
4919,IT-2013-4217001,"Epson Card Printer, Wireless",0.4,714.0,7,Technology
4920,ES-2013-3621706,"Harbour Creations Executive Leather Armchair, Black",0.0,947.0,2,Furniture
4921,ES-2013-3621706,"Cameo Interoffice Envelope, with clear poly window",0.0,102.0,2,Office Supplies
4922,ES-2013-3621706,"Eldon Lockers, Single Width",0.0,396.0,2,Office Supplies
4923,ES-2013-4858481,"Rubbermaid Stacking Tray, Ergonomic",0.0,67.0,3,Furniture
4924,ES-2013-4858481,"Barricks Coffee Table, Adjustable Height",0.35,197.0,1,Furniture
4925,ES-2013-3245416,"Hon Removable Labels, Adjustable",0.0,32.0,3,Office Supplies
4926,IT-2013-3723600,"Rogers Shelving, Wire Frame",0.4,37.0,1,Office Supplies
4927,IT-2013-3788004,"Belkin Router, USB",0.0,1554.0,6,Technology
4928,IT-2013-3788004,"Apple Office Telephone, Full Size",0.15,113.0,2,Technology
4929,IT-2013-3788004,"Nokia Headset, Full Size",0.15,190.0,3,Technology
4930,ES-2013-2220066,"Enermax Router, Bluetooth",0.0,1550.0,6,Technology
4931,IT-2013-4007264,"Ibico Index Tab, Clear",0.5,18.0,4,Office Supplies
4932,ES-2013-5298706,"Fellowes Box, Wire Frame",0.1,51.0,3,Office Supplies
4933,ES-2013-3479105,"KitchenAid Toaster, Black",0.0,170.0,2,Office Supplies
4934,ES-2013-3479105,"Xerox Note Cards, Premium",0.0,237.0,9,Office Supplies
4935,ES-2013-4161041,"SanDisk Message Books, 8.5 x 11",0.0,84.0,3,Office Supplies
4936,IT-2013-4100200,"Tenex Box, Blue",0.4,50.0,5,Office Supplies
4937,ES-2013-1818988,"Novimex Executive Leather Armchair, Adjustable",0.1,410.0,1,Furniture
4938,ES-2013-3033501,"Hon Swivel Stool, Adjustable",0.1,299.0,2,Furniture
4939,ES-2013-3033501,"Eldon Stacking Tray, Durable",0.0,86.0,3,Furniture
4940,ES-2013-3033501,"Sanford Highlighters, Water Color",0.0,170.0,9,Office Supplies
4941,ES-2013-3033501,"Sanford Pens, Easy-Erase",0.0,45.0,4,Office Supplies
4942,ES-2013-3033501,"Stiletto Letter Opener, Easy Grip",0.0,210.0,7,Office Supplies
4943,IT-2013-5270137,"Harbour Creations Removable Labels, Laser Printer Compatible",0.5,15.0,3,Office Supplies
4944,IT-2013-5270137,"Fellowes Shelving, Wire Frame",0.5,85.0,3,Office Supplies
4945,ES-2013-4897406,"StarTech Printer, Wireless",0.15,1306.0,6,Technology
4946,ES-2013-2194911,"Memorex Router, Ergonomic",0.0,1708.0,7,Technology
4947,ES-2013-3394564,"BIC Markers, Easy-Erase",0.0,53.0,2,Office Supplies
4948,ES-2013-4362848,"Smead Box, Single Width",0.1,10.0,1,Office Supplies
4949,ES-2013-1752483,"HP Personal Copier, Digital",0.15,632.0,6,Technology
4950,ES-2013-1752483,"Epson Calculator, Red",0.15,111.0,3,Technology
4951,ES-2013-5687296,"Enermax Note Cards, Premium",0.0,86.0,3,Office Supplies
4952,ES-2013-2659584,"Wilson Jones Hole Reinforcements, Clear",0.0,12.0,3,Office Supplies
4953,ES-2013-2659584,"Tenex Folders, Single Width",0.1,42.0,2,Office Supplies
4954,ES-2013-1450713,"Ames Business Envelopes, Security-Tint",0.0,73.0,5,Office Supplies
4955,ES-2013-4009230,"Okidata Phone, White",0.0,426.0,5,Technology
4956,ES-2013-4009230,"Okidata Printer, Durable",0.0,806.0,3,Technology
4957,ES-2013-5338073,"Cardinal Binding Machine, Recycled",0.0,150.0,3,Office Supplies
4958,ES-2013-2559061,"Boston Pencil Sharpener, Water Color",0.0,58.0,2,Office Supplies
4959,ES-2013-4643172,"Deflect-O Frame, Durable",0.0,321.0,3,Furniture
4960,ES-2013-4643172,"Panasonic Inkjet, Durable",0.1,1124.0,4,Technology
4961,ES-2013-2708008,"Eaton Computer Printout Paper, 8.5 x 11",0.0,123.0,4,Office Supplies
4962,ES-2013-2708008,"Memorex Router, Programmable",0.0,1239.0,5,Technology
